ID,Year,DOY,UTC,AirTemp_C,WindSpd_m/s,WindGst_m/s,WindDir_deg
12,2004,320,0905,5.9,1.1,1.5,226
12,2004,320,0910,5.8,0.8,0.9,223
12,2004,320,0915,5.7,0.5,0.7,223
12,2004,320,0920,5.5,0.0,0.3,200
12,2004,320,0925,5.4,0.1,0.3,200
12,2004,320,0930,5.6,0.5,0.8,160
12,2004,320,0935,5.7,0.6,0.7,147
12,2004,320,0940,5.6,0.3,0.8,160
12,2004,320,0945,5.7,0.8,0.9,203
12,2004,320,0950,5.8,1.1,1.3,220
12,2004,320,0955,5.8,1.3,1.5,225
12,2004,320,1000,5.8,1.2,1.8,230
12,2004,320,1005,5.8,1.0,1.3,222
12,2004,320,1010,5.8,1.1,1.3,220
12,2004,320,1015,5.8,1.2,1.5,191
12,2004,320,1020,5.8,1.6,1.9,191
12,2004,320,1025,5.8,1.1,1.6,188
12,2004,320,1030,5.7,1.1,1.6,196
12,2004,320,1035,5.8,1.7,2.0,205
12,2004,320,1040,5.8,1.9,2.1,212
12,2004,320,1045,5.8,1.6,2.0,203
12,2004,320,1050,5.8,2.0,2.4,216
12,2004,320,1055,5.8,2.1,2.3,218
12,2004,320,1100,5.8,2.1,2.4,215
12,2004,320,1105,5.8,1.8,2.1,216
12,2004,320,1110,5.7,1.6,2.2,199
12,2004,320,1115,5.7,1.5,1.7,194
12,2004,320,1120,5.8,1.8,2.5,189
12,2004,320,1125,5.9,2.3,2.7,187
12,2004,320,1130,6.0,2.5,3.1,187
12,2004,320,1135,6.0,2.3,2.8,190
12,2004,320,1140,6.0,2.4,2.8,185
12,2004,320,1145,6.0,2.4,3.2,188
12,2004,320,1150,6.0,2.8,3.3,195
12,2004,320,1155,6.0,2.5,2.9,192
12,2004,320,1200,5.9,3.1,3.5,199
12,2004,320,1205,5.9,3.1,3.7,203
12,2004,320,1210,5.9,3.5,3.9,205
12,2004,320,1215,5.8,3.4,3.9,207
12,2004,320,1220,5.8,3.5,3.9,206
12,2004,320,1225,5.7,3.7,4.0,205
12,2004,320,1230,5.8,3.9,4.2,206
12,2004,320,1235,5.8,3.5,4.0,202
12,2004,320,1240,5.9,3.5,4.0,204
12,2004,320,1245,5.8,3.8,4.6,207
12,2004,320,1250,5.6,4.5,4.8,210
12,2004,320,1255,5.5,4.5,4.9,217
12,2004,320,1300,5.5,4.5,5.0,217
12,2004,320,1305,5.5,4.3,4.6,214
12,2004,320,1310,5.6,4.3,4.6,213
12,2004,320,1315,5.6,4.0,4.5,201
12,2004,320,1320,5.5,4.4,4.8,203
12,2004,320,1325,5.7,4.5,4.9,208
12,2004,320,1330,5.6,4.1,4.6,207
12,2004,320,1335,5.6,3.9,4.2,206
12,2004,320,1340,5.5,4.0,4.4,201
12,2004,320,1345,5.7,3.6,3.9,200
12,2004,320,1350,5.7,4.3,4.7,200
12,2004,320,1355,5.6,4.3,4.7,201
12,2004,320,1400,5.3,4.4,4.8,207
12,2004,320,1405,5.8,4.0,4.6,202
12,2004,320,1410,5.9,3.7,4.3,195
12,2004,320,1415,5.4,3.2,4.0,189
12,2004,320,1420,5.3,3.9,4.4,192
12,2004,320,1425,5.4,4.1,4.6,190
12,2004,320,1430,5.4,4.4,5.0,193
12,2004,320,1435,5.9,4.0,4.4,187
12,2004,320,1440,5.7,4.2,4.6,192
12,2004,320,1445,5.6,4.6,5.1,196
12,2004,320,1450,5.4,4.7,5.0,204
12,2004,320,1455,5.6,4.8,5.3,211
12,2004,320,1500,5.7,4.4,5.0,213
12,2004,320,1505,5.6,4.8,5.3,215
12,2004,320,1510,5.5,4.7,5.2,214
12,2004,320,1515,5.5,4.7,5.2,219
12,2004,320,1520,5.6,4.6,5.2,221
12,2004,320,1525,5.6,5.0,5.7,223
12,2004,320,1530,5.5,4.5,5.1,217
12,2004,320,1535,5.5,4.5,4.9,222
12,2004,320,1540,5.5,4.3,4.8,221
12,2004,320,1545,5.5,4.3,4.6,223
12,2004,320,1550,5.6,4.1,4.5,228
12,2004,320,1555,5.7,4.2,4.5,230
12,2004,320,1600,5.8,3.9,4.2,233
12,2004,320,1605,5.9,3.6,4.2,235
12,2004,320,1610,6.1,3.2,3.6,235
12,2004,320,1615,6.1,3.4,3.7,232
12,2004,320,1620,6.1,3.1,3.4,236
12,2004,320,1625,6.1,2.8,3.2,242
12,2004,320,1630,6.1,2.7,3.0,241
12,2004,320,1635,6.0,2.6,2.9,248
12,2004,320,1640,6.0,2.6,2.9,244
12,2004,320,1645,6.0,2.7,3.1,235
12,2004,320,1650,6.0,2.2,2.6,229
12,2004,320,1655,6.0,2.1,2.5,221
12,2004,320,1700,6.1,1.9,2.4,205
12,2004,320,1705,6.2,1.8,2.2,203
12,2004,320,1710,6.2,2.0,2.1,204
12,2004,320,1715,6.3,2.0,2.2,199
12,2004,320,1720,6.4,2.2,2.6,202
12,2004,320,1725,6.4,2.4,2.6,199
12,2004,320,1730,6.5,2.2,2.5,198
12,2004,320,1735,6.7,2.2,2.6,198
12,2004,320,1740,6.9,1.9,2.2,206
12,2004,320,1745,7.0,1.6,1.8,203
12,2004,320,1750,7.2,1.4,1.6,191
12,2004,320,1755,7.4,1.2,1.6,183
12,2004,320,1800,7.8,0.9,1.2,187
12,2004,320,1805,7.9,1.2,1.4,192
12,2004,320,1810,7.9,1.1,1.3,188
12,2004,320,1815,7.8,1.2,1.3,182
12,2004,320,1820,7.7,1.4,1.5,170
12,2004,320,1825,7.6,1.5,1.7,162
12,2004,320,1830,7.6,1.9,2.2,152
12,2004,320,1835,7.4,2.2,2.4,144
12,2004,320,1840,7.4,2.0,2.3,146
12,2004,320,1845,7.7,1.8,2.0,152
12,2004,320,1850,8.0,2.0,2.3,143
12,2004,320,1855,7.7,1.8,2.1,130
12,2004,320,1900,7.5,1.6,1.8,123
12,2004,320,1905,7.5,1.5,1.8,117
12,2004,320,1910,7.5,1.8,2.2,105
12,2004,320,1915,7.5,2.0,2.2,099
12,2004,320,1920,7.5,1.9,2.2,100
12,2004,320,1925,7.5,2.0,2.1,091
12,2004,320,1930,7.6,1.6,1.9,082
12,2004,320,1935,7.6,2.0,2.2,084
12,2004,320,1940,7.6,1.9,2.1,081
12,2004,320,1945,7.7,2.1,2.5,076
12,2004,320,1950,7.7,2.2,2.5,066
12,2004,320,1955,7.6,2.3,2.5,073
12,2004,320,2000,7.7,2.6,2.9,081
12,2004,320,2005,7.7,2.5,2.9,082
12,2004,320,2010,7.6,3.0,3.3,089
12,2004,320,2015,7.6,3.3,3.6,094
12,2004,320,2020,7.8,3.2,3.4,100
12,2004,320,2025,8.4,3.4,3.7,103
12,2004,320,2030,8.3,3.2,3.6,106
12,2004,320,2035,7.8,3.5,3.9,106
12,2004,320,2040,8.1,4.0,4.4,106
12,2004,320,2045,8.3,4.3,4.7,106
12,2004,320,2050,7.9,4.5,4.8,109
12,2004,320,2055,8.0,4.7,5.0,110
12,2004,320,2100,8.0,4.7,5.1,106
12,2004,320,2105,8.1,4.5,4.9,105
12,2004,320,2110,8.3,4.5,4.8,108
12,2004,320,2115,8.0,4.3,4.8,109
12,2004,320,2120,7.9,4.0,4.3,111
12,2004,320,2125,7.9,3.8,4.2,113
12,2004,320,2130,7.9,3.9,4.3,113
12,2004,320,2135,7.9,4.0,4.5,112
12,2004,320,2140,7.9,4.3,4.6,108
12,2004,320,2145,7.9,4.3,4.8,109
12,2004,320,2150,7.9,4.5,4.9,113
12,2004,320,2155,7.9,4.4,4.9,115
12,2004,320,2200,7.9,4.7,4.9,115
12,2004,320,2205,8.0,4.4,5.0,116
12,2004,320,2210,8.0,4.1,4.8,116
12,2004,320,2215,8.0,4.0,4.3,118
12,2004,320,2220,8.1,4.0,4.3,116
12,2004,320,2225,8.1,3.9,4.1,115
12,2004,320,2230,8.1,3.6,3.8,119
12,2004,320,2235,8.2,3.8,4.2,124
12,2004,320,2240,8.2,4.1,4.4,125
12,2004,320,2245,8.2,3.8,4.0,123
12,2004,320,2250,8.2,3.6,4.0,125
12,2004,320,2255,8.2,3.6,4.0,131
12,2004,320,2300,8.2,3.8,4.0,128
12,2004,320,2305,8.2,3.9,4.2,127
12,2004,320,2310,8.2,4.3,4.7,127
12,2004,320,2315,8.3,4.7,5.1,136
12,2004,320,2320,8.4,4.8,5.2,139
12,2004,320,2325,8.3,4.5,4.9,141
12,2004,320,2330,8.3,4.8,5.1,142
12,2004,320,2335,8.4,4.9,5.3,145
12,2004,320,2340,8.5,4.6,5.3,150
12,2004,320,2345,8.5,3.8,4.5,145
12,2004,320,2350,8.4,3.1,3.6,139
12,2004,321,0000,8.1,3.0,3.3,131
12,2004,321,0005,8.2,3.1,3.4,141
12,2004,321,0010,8.2,2.8,3.1,144
12,2004,321,0015,8.1,2.8,3.1,141
12,2004,321,0020,8.1,2.4,2.6,133
12,2004,321,0025,8.1,2.4,2.6,133
12,2004,321,0030,8.1,2.6,2.9,136
12,2004,321,0035,8.2,2.9,3.4,147
12,2004,321,0040,8.2,3.4,3.6,149
12,2004,321,0045,8.2,3.7,3.9,160
12,2004,321,0050,8.1,4.1,4.3,157
12,2004,321,0055,8.1,3.9,4.3,159
12,2004,321,0100,8.0,3.5,3.8,158
12,2004,321,0105,8.0,3.3,3.7,158
12,2004,321,0110,8.0,3.0,3.4,166
12,2004,321,0115,8.1,3.3,3.7,168
12,2004,321,0120,8.1,3.3,3.7,180
12,2004,321,0125,8.1,3.6,4.1,187
12,2004,321,0130,8.0,3.7,4.1,189
12,2004,321,0135,8.0,3.5,3.8,186
12,2004,321,0140,8.0,3.7,4.2,181
12,2004,321,0145,8.0,3.7,4.0,176
12,2004,321,0150,8.0,3.2,3.6,174
12,2004,321,0155,8.0,3.2,3.7,183
12,2004,321,0200,7.9,3.2,3.6,192
12,2004,321,0205,7.9,3.0,3.5,196
12,2004,321,0210,7.9,3.4,4.5,187
12,2004,321,0215,7.9,3.3,4.0,189
12,2004,321,0220,7.9,3.2,3.9,180
12,2004,321,0225,7.9,3.4,4.4,185
12,2004,321,0230,7.9,3.5,4.2,195
12,2004,321,0235,7.9,3.4,3.8,195
12,2004,321,0240,7.9,2.6,3.0,191
12,2004,321,0245,7.9,2.3,3.1,172
12,2004,321,0250,7.9,2.8,3.9,175
12,2004,321,0255,7.9,2.7,3.5,172
12,2004,321,0300,7.9,2.8,3.8,152
12,2004,321,0305,7.9,3.8,4.2,200
12,2004,321,0310,7.9,3.1,3.9,205
12,2004,321,0315,7.9,2.8,3.5,198
12,2004,321,0320,7.8,3.3,3.7,191
12,2004,321,0325,7.8,3.2,3.6,193
12,2004,321,0330,7.7,3.8,4.4,189
12,2004,321,0335,7.7,3.8,4.4,185
12,2004,321,0340,7.7,3.8,4.2,182
12,2004,321,0345,7.7,3.8,4.3,179
12,2004,321,0350,7.7,3.8,4.6,178
12,2004,321,0355,7.7,4.2,4.7,177
12,2004,321,0400,7.7,4.7,5.4,176
12,2004,321,0405,7.7,4.8,5.3,180
12,2004,321,0410,7.7,5.0,5.6,182
12,2004,321,0415,7.7,5.2,5.7,185
12,2004,321,0420,7.7,5.2,5.7,187
12,2004,321,0425,7.6,5.1,6.0,188
12,2004,321,0430,7.5,4.6,5.1,197
12,2004,321,0435,7.5,4.6,5.2,198
12,2004,321,0440,7.5,4.7,5.4,200
12,2004,321,0445,7.5,4.5,5.0,202
12,2004,321,0450,7.5,4.7,5.5,201
12,2004,321,0455,7.5,4.5,5.0,196
12,2004,321,0500,7.4,4.5,4.9,200
12,2004,321,0505,7.5,4.7,5.4,207
12,2004,321,0510,7.5,5.1,5.8,210
12,2004,321,0515,7.5,4.9,5.7,208
12,2004,321,0520,7.5,4.7,5.4,208
12,2004,321,0525,7.5,4.4,5.3,205
12,2004,321,0530,7.5,4.2,4.8,198
12,2004,321,0535,7.5,4.6,4.9,196
12,2004,321,0540,7.5,4.5,5.2,193
12,2004,321,0545,7.5,4.3,5.0,203
12,2004,321,0550,7.5,3.9,4.6,211
12,2004,321,0555,7.5,4.4,5.3,216
12,2004,321,0600,7.6,4.5,5.4,218
12,2004,321,0605,7.6,4.3,5.0,220
12,2004,321,0610,7.5,4.0,4.5,230
12,2004,321,0615,7.4,3.7,4.1,233
12,2004,321,0620,7.4,2.5,3.3,229
12,2004,321,0625,7.4,2.2,2.8,216
12,2004,321,0630,7.4,2.1,2.6,204
12,2004,321,0635,7.4,2.4,3.0,198
12,2004,321,0640,7.4,3.3,4.0,205
12,2004,321,0645,7.4,3.6,4.4,205
12,2004,321,0650,7.4,3.8,4.4,210
12,2004,321,0655,7.4,3.9,4.2,212
12,2004,321,0700,7.4,4.3,5.0,220
12,2004,321,0705,7.4,3.9,4.6,217
12,2004,321,0710,7.4,3.5,3.9,210
12,2004,321,0715,7.4,3.5,4.0,206
12,2004,321,0720,7.4,3.2,4.0,218
12,2004,321,0725,7.4,2.9,3.6,217
12,2004,321,0730,7.4,3.4,3.8,206
12,2004,321,0735,7.4,3.6,4.1,216
12,2004,321,0740,7.4,3.9,4.4,223
12,2004,321,0745,7.4,4.1,4.6,222
12,2004,321,0750,7.4,4.3,4.8,227
12,2004,321,0755,7.3,4.1,4.8,218
12,2004,321,0800,7.3,3.3,3.8,218
12,2004,321,0805,7.3,2.8,3.1,224
12,2004,321,0810,7.3,2.6,3.0,233
12,2004,321,0815,7.2,2.8,3.1,237
12,2004,321,0820,7.2,2.5,2.9,238
12,2004,321,0825,7.2,2.2,2.5,234
12,2004,321,0830,7.3,2.1,2.5,233
12,2004,321,0835,7.3,2.8,3.3,226
12,2004,321,0840,7.3,3.1,3.3,214
12,2004,321,0845,7.3,2.5,3.0,225
12,2004,321,0850,7.3,2.6,2.9,233
12,2004,321,0855,7.3,2.8,3.2,224
12,2004,321,0900,7.3,3.6,3.9,222
12,2004,321,0905,7.3,3.4,3.8,216
12,2004,321,0910,7.3,3.6,3.8,213
12,2004,321,0915,7.3,3.5,3.8,213
12,2004,321,0920,7.4,3.5,3.7,221
12,2004,321,0925,7.4,3.6,3.9,220
12,2004,321,0930,7.3,3.8,4.5,223
12,2004,321,0935,7.3,4.8,5.9,225
12,2004,321,0940,7.4,6.0,7.0,224
12,2004,321,0945,7.3,6.5,8.0,229
12,2004,321,0950,7.4,7.1,8.4,232
12,2004,321,0955,7.3,7.0,8.0,234
12,2004,321,1000,7.3,6.9,7.7,232
12,2004,321,1005,7.2,6.7,7.6,229
12,2004,321,1010,7.2,6.8,7.9,229
12,2004,321,1015,7.1,6.1,7.1,228
12,2004,321,1020,7.1,5.7,6.8,227
12,2004,321,1025,7.1,5.8,6.5,227
12,2004,321,1030,7.1,6.0,6.6,226
12,2004,321,1035,7.0,6.1,6.9,222
12,2004,321,1040,7.0,5.9,6.6,225
12,2004,321,1045,7.0,6.5,7.6,229
12,2004,321,1050,6.9,6.5,7.5,229
12,2004,321,1055,6.9,6.3,6.9,226
12,2004,321,1100,6.9,6.6,7.5,228
12,2004,321,1105,6.8,6.5,7.3,226
12,2004,321,1110,6.8,6.3,7.2,228
12,2004,321,1115,6.7,6.6,7.3,229
12,2004,321,1120,6.7,6.6,7.6,230
12,2004,321,1125,6.7,5.6,6.4,228
12,2004,321,1130,6.7,5.9,6.7,226
12,2004,321,1135,6.7,5.5,6.3,229
12,2004,321,1140,6.7,5.0,5.5,227
12,2004,321,1145,6.7,5.4,6.0,231
12,2004,321,1150,6.8,4.6,5.3,227
12,2004,321,1155,6.7,4.8,5.6,226
12,2004,321,1200,6.8,5.0,5.9,230
12,2004,321,1205,6.7,5.0,5.5,231
12,2004,321,1210,6.7,4.8,5.3,237
12,2004,321,1215,6.7,5.0,5.5,239
12,2004,321,1220,6.6,5.2,5.8,241
12,2004,321,1225,6.6,5.6,6.2,242
12,2004,321,1230,6.5,5.2,5.7,238
12,2004,321,1235,6.5,5.1,5.6,234
12,2004,321,1240,6.6,5.0,5.4,232
12,2004,321,1245,6.6,5.3,6.1,226
12,2004,321,1250,6.7,5.2,6.2,221
12,2004,321,1255,6.7,4.7,5.3,216
12,2004,321,1300,6.7,4.7,5.3,221
12,2004,321,1305,6.8,5.0,5.9,221
12,2004,321,1310,6.8,5.4,6.2,226
12,2004,321,1315,6.8,5.6,6.2,226
12,2004,321,1320,6.8,4.9,5.5,228
12,2004,321,1325,6.9,5.2,5.6,224
12,2004,321,1330,6.9,5.1,5.5,221
12,2004,321,1335,6.9,5.5,6.3,216
12,2004,321,1340,6.8,6.2,7.0,220
12,2004,321,1345,6.8,6.2,6.7,222
12,2004,321,1350,6.9,6.2,7.1,222
12,2004,321,1355,6.9,6.2,7.1,222
12,2004,321,1400,6.9,6.8,7.5,221
12,2004,321,1405,6.9,6.6,7.4,217
12,2004,321,1410,6.9,6.1,6.7,215
12,2004,321,1415,6.9,5.9,6.6,216
12,2004,321,1420,6.9,5.4,6.0,217
12,2004,321,1425,7.0,5.6,6.2,216
12,2004,321,1430,7.0,5.6,6.3,216
12,2004,321,1435,7.0,5.6,6.1,216
12,2004,321,1440,7.0,5.6,6.2,214
12,2004,321,1445,7.0,5.7,6.4,215
12,2004,321,1450,7.0,5.8,6.3,216
12,2004,321,1455,7.0,5.9,6.4,217
12,2004,321,1500,7.0,5.9,6.6,218
12,2004,321,1505,7.0,6.0,6.5,218
12,2004,321,1510,7.0,6.0,6.5,215
12,2004,321,1515,7.0,5.7,6.8,213
12,2004,321,1520,7.0,5.8,6.3,211
12,2004,321,1525,7.0,6.1,6.6,213
12,2004,321,1530,7.0,5.5,6.0,215
12,2004,321,1535,7.0,5.2,5.9,214
12,2004,321,1540,7.1,5.2,5.6,215
12,2004,321,1545,7.1,4.8,5.6,209
12,2004,321,1550,7.2,4.7,5.2,207
12,2004,321,1555,7.2,4.7,5.3,203
12,2004,321,1600,7.2,4.8,5.3,206
12,2004,321,1605,7.2,5.2,5.9,211
12,2004,321,1610,7.2,5.3,6.0,212
12,2004,321,1615,7.1,5.5,6.1,217
12,2004,321,1620,7.2,5.2,5.9,213
12,2004,321,1625,7.2,5.3,5.9,213
12,2004,321,1630,7.3,5.2,6.0,211
12,2004,321,1635,7.3,5.3,5.9,212
12,2004,321,1640,7.3,5.4,6.2,213
12,2004,321,1645,7.3,5.4,6.0,211
12,2004,321,1650,7.4,5.5,6.2,210
12,2004,321,1655,7.5,5.5,6.0,210
12,2004,321,1700,7.5,5.3,5.9,211
12,2004,321,1705,7.5,5.1,5.8,214
12,2004,321,1710,7.5,4.7,5.4,211
12,2004,321,1715,7.6,4.8,5.5,213
12,2004,321,1720,7.6,4.7,5.4,211
12,2004,321,1725,7.7,4.9,5.4,211
12,2004,321,1730,7.7,4.9,5.4,212
12,2004,321,1735,7.7,4.6,5.3,209
12,2004,321,1740,7.8,4.0,4.7,207
12,2004,321,1745,7.8,4.3,5.0,207
12,2004,321,1750,7.9,4.1,4.5,206
12,2004,321,1755,7.9,4.0,4.4,208
12,2004,321,1800,7.9,3.7,4.2,209
12,2004,321,1805,8.0,3.5,4.0,207
12,2004,321,1810,8.0,3.6,4.6,215
12,2004,321,1815,8.0,4.4,4.9,218
12,2004,321,1820,8.0,4.6,5.2,219
12,2004,321,1825,8.0,4.3,4.7,213
12,2004,321,1830,8.1,4.3,4.8,215
12,2004,321,1835,8.1,4.4,4.9,221
12,2004,321,1840,8.1,4.5,5.0,220
12,2004,321,1845,8.1,4.2,4.5,218
12,2004,321,1850,8.1,4.1,4.5,219
12,2004,321,1855,8.1,3.9,4.2,219
12,2004,321,1900,8.1,3.9,4.3,217
12,2004,321,1905,8.1,4.1,4.8,217
12,2004,321,1910,8.1,4.7,5.3,217
12,2004,321,1915,8.2,4.8,5.1,215
12,2004,321,1920,8.2,5.2,5.8,215
12,2004,321,1925,8.3,5.5,6.2,213
12,2004,321,1930,8.3,5.6,6.3,212
12,2004,321,1935,8.4,6.1,6.6,212
12,2004,321,1940,8.4,5.9,6.4,211
12,2004,321,1945,8.3,5.5,6.1,209
12,2004,321,1950,8.3,5.6,6.1,210
12,2004,321,1955,8.4,5.8,6.3,215
12,2004,321,2000,8.3,5.6,6.0,217
12,2004,321,2005,8.3,5.6,6.2,216
12,2004,321,2010,8.3,5.4,6.0,215
12,2004,321,2015,8.3,5.4,5.9,218
12,2004,321,2020,8.3,5.6,6.1,220
12,2004,321,2025,8.3,5.5,6.0,225
12,2004,321,2030,8.4,5.3,5.8,223
12,2004,321,2035,8.4,5.0,5.4,223
12,2004,321,2040,8.3,5.0,5.5,226
12,2004,321,2045,8.4,5.5,5.9,227
12,2004,321,2050,8.5,5.8,6.4,225
12,2004,321,2055,8.5,6.1,6.8,226
12,2004,321,2100,8.5,5.9,6.5,229
12,2004,321,2105,8.6,6.2,6.9,232
12,2004,321,2110,8.6,6.0,6.8,231
12,2004,321,2115,8.6,5.5,5.9,228
12,2004,321,2120,8.6,5.6,6.0,227
12,2004,321,2125,8.5,5.5,6.0,227
12,2004,321,2130,8.5,5.4,6.1,223
12,2004,321,2135,8.6,5.5,6.1,219
12,2004,321,2140,8.5,5.3,5.9,216
12,2004,321,2145,8.4,4.8,5.3,210
12,2004,321,2150,8.3,4.7,5.2,211
12,2004,321,2155,8.3,4.5,5.1,212
12,2004,321,2200,8.3,4.5,5.0,212
12,2004,321,2205,8.3,4.7,5.1,213
12,2004,321,2210,8.3,4.3,4.8,215
12,2004,321,2215,8.3,4.7,5.4,216
12,2004,321,2220,8.4,4.9,5.4,216
12,2004,321,2225,8.4,5.1,5.7,212
12,2004,321,2230,8.4,5.1,6.0,211
12,2004,321,2235,8.3,4.6,5.2,211
12,2004,321,2240,8.4,4.6,5.2,213
12,2004,321,2245,8.5,4.9,5.5,214
12,2004,321,2250,8.5,4.7,5.3,212
12,2004,321,2255,8.4,4.4,4.8,209
12,2004,321,2300,8.3,4.0,4.7,203
12,2004,321,2305,8.3,4.3,4.7,208
12,2004,321,2310,8.3,4.3,4.7,204
12,2004,321,2315,8.3,4.5,5.0,203
12,2004,321,2320,8.4,4.8,5.2,200
12,2004,321,2325,8.4,4.9,5.3,197
12,2004,321,2330,8.4,4.9,5.5,196
12,2004,321,2335,8.4,4.7,5.2,191
12,2004,321,2340,8.3,4.5,4.8,191
12,2004,321,2345,8.2,4.1,4.6,188
12,2004,321,2350,8.3,4.2,4.7,190
12,2004,322,0000,8.3,4.3,4.8,192
12,2004,322,0005,8.3,4.1,4.7,189
12,2004,322,0010,8.2,4.0,4.9,187
12,2004,322,0015,8.2,3.8,4.2,193
12,2004,322,0020,8.2,4.2,4.9,199
12,2004,322,0025,8.2,4.5,5.0,194
12,2004,322,0030,8.2,4.5,5.2,197
12,2004,322,0035,8.3,4.7,5.2,197
12,2004,322,0040,8.2,4.4,5.1,201
12,2004,322,0045,8.2,4.5,5.3,202
12,2004,322,0050,8.2,4.7,5.1,203
12,2004,322,0055,8.2,4.0,4.4,202
12,2004,322,0100,8.2,4.3,4.6,203
12,2004,322,0105,8.2,4.7,5.2,203
12,2004,322,0110,8.1,4.7,5.2,205
12,2004,322,0115,8.2,4.6,5.0,202
12,2004,322,0120,8.2,4.5,5.3,203
12,2004,322,0125,8.2,4.6,5.3,203
12,2004,322,0130,8.2,5.1,5.5,200
12,2004,322,0135,8.2,4.9,5.4,198
12,2004,322,0140,8.2,4.6,5.0,201
12,2004,322,0145,8.2,5.1,5.6,202
12,2004,322,0150,8.2,5.4,5.8,199
12,2004,322,0155,8.2,4.9,5.6,200
12,2004,322,0200,8.2,4.9,5.4,203
12,2004,322,0205,8.2,5.3,5.9,204
12,2004,322,0210,8.2,5.1,5.6,200
12,2004,322,0215,8.2,5.0,5.6,199
12,2004,322,0220,8.3,5.1,5.5,197
12,2004,322,0225,8.3,4.7,5.2,201
12,2004,322,0230,8.3,4.6,5.1,200
12,2004,322,0235,8.3,4.7,5.3,199
12,2004,322,0240,8.3,4.7,5.1,198
12,2004,322,0245,8.3,4.6,5.1,198
12,2004,322,0250,8.2,4.5,4.9,198
12,2004,322,0255,8.2,4.3,4.6,198
12,2004,322,0300,8.2,4.8,5.1,199
12,2004,322,0305,8.2,4.9,5.5,199
12,2004,322,0310,8.3,4.7,5.2,197
12,2004,322,0315,8.2,4.3,4.7,201
12,2004,322,0320,8.2,4.5,4.9,198
12,2004,322,0325,8.2,4.5,4.7,196
12,2004,322,0330,8.2,4.1,4.6,196
12,2004,322,0335,8.2,3.9,4.3,196
12,2004,322,0340,8.2,4.3,4.7,198
12,2004,322,0345,8.2,4.2,4.5,197
12,2004,322,0350,8.2,4.4,4.9,195
12,2004,322,0355,8.2,4.5,4.8,192
12,2004,322,0400,8.3,4.2,4.5,187
12,2004,322,0405,8.3,4.1,4.5,188
12,2004,322,0410,8.3,4.3,4.7,191
12,2004,322,0415,8.3,4.4,4.8,191
12,2004,322,0420,8.3,4.4,4.9,189
12,2004,322,0425,8.2,4.2,4.6,189
12,2004,322,0430,8.3,4.4,4.7,186
12,2004,322,0435,8.3,4.6,4.8,187
12,2004,322,0440,8.3,4.5,4.7,187
12,2004,322,0445,8.3,4.2,4.8,184
12,2004,322,0450,8.3,4.2,4.6,183
12,2004,322,0455,8.3,4.0,4.2,183
12,2004,322,0500,8.3,4.1,4.6,183
12,2004,322,0505,8.3,4.1,4.4,183
12,2004,322,0510,8.3,4.1,4.6,185
12,2004,322,0515,8.4,4.2,4.4,186
12,2004,322,0520,8.4,4.4,4.7,187
12,2004,322,0525,8.5,4.4,4.6,188
12,2004,322,0530,8.5,4.4,4.6,185
12,2004,322,0535,8.5,4.4,4.7,187
12,2004,322,0540,8.5,4.3,4.6,188
12,2004,322,0545,8.5,4.4,4.7,195
12,2004,322,0550,8.6,4.2,4.8,199
12,2004,322,0555,8.6,3.8,4.1,200
12,2004,322,0600,8.7,3.6,4.2,203
12,2004,322,0605,8.7,3.8,4.3,203
12,2004,322,0610,8.6,3.8,4.1,199
12,2004,322,0615,8.5,4.0,4.3,201
12,2004,322,0620,8.5,4.0,4.2,205
12,2004,322,0625,8.5,4.1,4.4,207
12,2004,322,0630,8.5,4.1,4.3,208
12,2004,322,0635,8.6,4.0,4.4,210
12,2004,322,0640,8.6,3.9,4.2,209
12,2004,322,0645,8.6,4.0,4.3,204
12,2004,322,0650,8.6,4.1,4.3,200
12,2004,322,0655,8.6,4.2,4.6,201
12,2004,322,0700,8.6,4.1,4.5,201
12,2004,322,0705,8.6,4.1,4.5,200
12,2004,322,0710,8.6,4.1,4.3,201
12,2004,322,0715,8.5,4.1,4.4,204
12,2004,322,0720,8.4,4.1,4.4,205
12,2004,322,0725,8.3,4.1,4.4,206
12,2004,322,0730,8.3,4.3,4.7,202
12,2004,322,0735,8.2,4.6,4.9,200
12,2004,322,0740,8.2,4.5,4.8,196
12,2004,322,0745,8.2,4.5,4.9,195
12,2004,322,0750,8.2,4.5,5.2,199
12,2004,322,0755,8.2,4.8,5.2,202
12,2004,322,0800,8.1,4.6,5.0,204
12,2004,322,0805,8.1,4.8,5.2,205
12,2004,322,0810,8.1,4.9,5.3,206
12,2004,322,0815,8.1,4.7,5.1,204
12,2004,322,0820,8.0,4.7,5.0,203
12,2004,322,0825,8.1,4.8,5.3,206
12,2004,322,0830,8.1,4.7,5.1,205
12,2004,322,0835,8.1,4.9,5.2,201
12,2004,322,0840,8.1,5.0,5.3,199
12,2004,322,0845,8.1,5.0,5.3,199
12,2004,322,0850,8.1,4.8,5.0,198
12,2004,322,0855,8.1,4.9,5.2,199
12,2004,322,0900,8.1,5.0,5.3,202
12,2004,322,0905,8.1,4.4,5.0,201
12,2004,322,0910,8.1,4.8,5.3,205
12,2004,322,0915,8.2,5.3,5.8,209
12,2004,322,0920,8.1,5.3,5.8,210
12,2004,322,0925,8.1,5.6,6.1,208
12,2004,322,0930,8.1,5.1,5.8,204
12,2004,322,0935,8.1,4.7,5.2,198
